,hi-en,hi,len-hi,len-hi-en
4657,vanakam,वणक्कम,6,7
4658,bagicha,बगीचा,5,7
4659,prakash,प्रकाश,6,7
4660,karunga,करुंगा,6,7
4661,trishna,त्रिश्ना,8,7
4662,badhaye,बढ़ाये,5,7
4663,anguthi,अँगूठी,6,7
4664,chudana,छुड़ाना,6,7
4665,justaju,जुस्तजू,7,7
4666,imtahan,इम्तहान,7,7
4667,jadugar,जादुगर,6,7
4668,ashiyan,आशियां,6,7
4669,jhukane,झुकाने,6,7
4670,bahakar,बहाकर,5,7
4671,bharake,भरके,4,7
4672,bikhara,बिखरा,5,7
4673,kunedil,ख़ूनएदिल,7,7
4674,shikari,शिकारी,6,7
4675,akhiyan,अखियां,6,7
4676,bandagi,बंदगी,5,7
4677,haqiqat,हक़ीक़त,5,7
4678,nikhara,निखरा,5,7
4679,dikhane,दिखाने,6,7
4680,sambhal,सम्भाल,6,7
4681,hasinon,हसीनों,6,7
4682,jhukake,झुकके,5,7
4683,tohamat,तोहमत,5,7
4684,batayen,बतायें,6,7
4685,muktari,मुख़्तारी,8,7
4686,dorahon,दोराहों,7,7
4687,panjawa,पंजवा,5,7
4688,damadam,दमादम,5,7
4689,chabili,छबीली,5,7
4690,sindadi,सिंदड़ी,6,7
4691,birahan,बिरहन,5,7
4692,dukanon,दूकानों,7,7
4693,sukhaya,सुखाया,6,7
4694,talavar,तलवार,5,7
4695,sarakar,सरकार,5,7
4696,matalab,मतलब,4,7
4697,churane,चुराने,6,7
4698,chalegi,चलेगी,5,7
4699,pinjara,पिंजरा,6,7
4700,bahalao,बहलाओ,5,7
4701,nariyon,नारियों,7,7
4702,jhankar,झंकार,5,7
4703,hansaye,हँसाये,6,7
4704,janavar,जानवर,5,7
4705,kandhon,कंधों,5,7
4706,kasamon,कसमों,5,7
4707,chainya,छैंया,5,7
4708,furaqat,फ़ुरक़त,5,7
4709,bhakton,भक्तों,6,7
4710,puchate,पूछते,5,7
4711,darshan,दर्शन,5,7
4712,lagatin,लगतीं,5,7
4713,ghataon,घटाओं,5,7
4714,dekhate,देखते,5,7
4715,khencha,खेंचा,5,7
4716,kahenge,कहेंगे,6,7
4717,bachcha,बच्चा,5,7
4718,bekarar,बेकरार,6,7
4719,hazaron,हज़ारों,6,7
4720,auratan,औरतन,4,7
4721,tukadon,टुकड़ों,6,7
4722,upadesh,उपदेश,5,7
4723,khilati,खिलती,5,7
4724,jhukana,झुकाना,6,7
4725,sarathi,सारथी,5,7
4726,khapaya,खपाया,5,7
4727,bhulane,भूलने,5,7
4728,badhata,बढ़ता,4,7
4729,rakhane,रखने,4,7
4730,khelana,खेलना,5,7
4731,sanware,साँवरे,6,7
4732,barasin,बरसीं,5,7
4733,krishna,कृष्ण,5,7
4734,duniyan,दुनियाँ,7,7
4735,jalenge,जलेंगे,6,7
4736,masumsi,मासूमसी,7,7
4737,ridarde,रिदर्दे,7,7
4738,alavida,अलविदा,6,7
4739,beniyaz,बेनियाज़,7,7
4740,adbhuth,अद्भुत्,7,7
4741,shaitan,शैतान,5,7
4742,ubalate,उबलते,5,7
4743,rahenge,रहेंगे,6,7
4744,chanake,छनके,4,7
4745,dikhaye,दिखाये,6,7
4746,tamashe,तमाशे,5,7
4747,sachche,सच्चे,5,7
4748,tiranga,तिरंगा,6,7
4749,kushabu,ख़ुशबू,5,7
4750,marenge,मरेंगे,6,7
4751,nigahon,निगाहों,7,7
4752,payalen,पायलें,6,7
4753,kataren,कतारें,6,7
4754,chedegi,छेड़ेगी,6,7
4755,banenge,बनेंगे,6,7
4756,chalate,चलते,4,7
4757,simozar,सीमओज़र,6,7
4758,karavan,कारवां२,7,7
4759,thamaun,थमाऊँ,5,7
4760,chaiyan,छैयां,5,7
4761,muskara,मुस्करा,7,7
4762,anahoni,अनहोनी,6,7
4763,chadaye,चड़ाये,5,7
4764,naqabon,नक़ाबों,6,7
4765,sochana,सोचना,5,7
4766,sochane,सोचने,5,7
4767,babulon,बबूलों,6,7
4768,sochate,सोचते,5,7
4769,tarasen,तरसें,5,7
4770,galiyan,गलियाँ,6,7
4771,pagalon,पागलों,6,7
4772,chamaka,चमका,4,7
4773,kiranon,किरणों,6,7
4774,gamedil,ग़मएदिल,6,7
4775,nachati,नाचती,5,7
4776,chaunke,चौंके,5,7
4777,alabela,अलबेला,6,7
4778,batiyan,बतियाँ,6,7
4779,lautati,लौटती,5,7
4780,beimani,बेईमानी,7,7
4781,balaiya,बलैया,5,7
4782,mahasus,महसूस,5,7
4783,rachata,रचाता,5,7
4784,azamana,आज़माना,6,7
4785,rakhiyo,रखियो,5,7
4786,laharen,लहरें,5,7
4787,dekhoge,देखोगे,6,7
4788,muskaya,मुस्काया,8,7
4789,chaliye,चलिये,5,7
4790,nameali,नामएअली,7,7
4791,khaiyan,खाइयाँ,6,7
4792,bolunga,बोलूँगा,7,7
4793,mahabub,महबूब,5,7
4794,janiyan,जनियाँ,6,7
4795,tanahai,तनहाई,5,7
4796,ujiyare,उजियारे,7,7
4797,dafatar,दफ़तर,4,7
4798,khatola,खटोला,5,7
4799,bikhari,बिखरी,5,7
4800,chupake,चुपके,5,7
4801,rusavai,रुसवाई,6,7
4802,chupane,छुपाने,6,7
4803,jhumake,झुमके,5,7
4804,chutaki,चुटकी,5,7
4805,rasamon,रसमों,5,7
4806,apanata,अपनाता,6,7
4807,qasamon,क़समों,5,7
4808,dukhada,दुखड़ा,5,7
4809,takarar,तकरार,5,7
4810,mushqil,मुश्क़िल,7,7
4811,kinaron,किनारों,7,7
4812,gulshan,गुल्शन,6,7
4813,gujarat,गुजरात,6,7
4814,mastani,मस्तानी,7,7
4815,khilata,खिलाता,6,7
4816,karavat,करवट,4,7
4817,sadiyon,सदियों,6,7
4818,jiyenge,जियेंगे,7,7
4819,thikana,ठिकाना,6,7
4820,jhalaka,झलका,4,7
4821,pukaren,पुकारें,7,7
4822,nayanon,नयनों,5,7
4823,namabar,नामाबर,6,7
4824,mitenge,मिटेंगे,7,7
4825,uthenge,उठेंगे,6,7
4826,nashile,नशीले,5,7
4827,jagamag,जगमग,4,7
4828,piyalon,पियालों,7,7
4829,sachchi,सच्ची,5,7
4830,phirati,फिरती,5,7
4831,badanam,बदनाम,5,7
4832,palaken,पलकें,5,7
4833,bhadaki,भड़की,4,7
4834,rachana,रचना,4,7
4835,maikwar,मैख़्वार,7,7
4836,phirate,फिरते,5,7
4837,bekabar,बेख़बर,5,7
4838,kholega,खोलेगा,6,7
4839,phulawa,फुलवा,5,7
4840,muskana,मुस्काना,8,7
4841,chandan,चन्दन,5,7
4842,rukenge,रुकेंगे,7,7
4843,samajhi,समझी,4,7
4844,jayengi,जायेंगी,7,7
4845,anejane,आनेजाने,7,7
4846,thukara,ठुकरा,5,7
4847,hamadam,हमदम,4,7
4848,khilaye,खिलाये,6,7
4849,bujhata,बुझता,5,7
4850,ulajhan,उलझन,4,7
4851,thikane,ठिकाने,6,7
4852,tujhape,तुझपे,5,7
4853,qasamen,क़समें,5,7
4854,chehare,चेहरे,5,7
4855,muskura,मुस्कुरा,8,7
4856,kisalie,किसलिए,6,7
4857,bansuri,बाँसुरी,7,7
4858,koharam,कोहराम,6,7
4859,hawayen,हवायें,6,7
4860,bujhati,बुझती,5,7
4861,sarahun,सराहूं,6,7
4862,aitabar,ऐतबार,5,7
4863,nakhare,नखरे,4,7
4864,dilabar,दिलबर,5,7
4865,shankar,शंकर,4,7
4866,karengi,करेंगी,6,7
4867,churaya,चुराया,6,7
4868,atejate,आतेजाते,7,7
4869,intazar,इंतज़ार,6,7
4870,papiyon,पापियों,7,7
4871,bikhere,बिखेरे,6,7
4872,dikhala,दिखला,5,7
4873,tarasae,तरसाए,5,7
4874,hiraday,हिरदय,5,7
4875,papiyan,पप्पियाँ,8,7
4876,vapiyan,वप्पियाँ,8,7
4877,gupchup,गुपचुप,6,7
4878,bhajate,भजते,4,7
4879,mundeya,मुंडेया,7,7
4880,afasane,अफ़साने,6,7
4881,sansari,सन्सारी,7,7
4882,karange,करांगे,6,7
4883,tujhase,तुझसे,5,7
4884,nishani,निशानी,6,7
4885,chalaen,चलाएँ,5,7
4886,chupaye,छुपाये,6,7
4887,tabasum,तबस्सुम,7,7
4888,laharon,लहरों,5,7
4889,bichaye,बिछाये,6,7
4890,bharana,भरना,4,7
4891,ratiyan,रतियाँ,6,7
4892,sachcha,सच्चा,5,7
4893,jhukaye,झुकाये,6,7
4894,makanon,मकानों,6,7
4895,lubhani,लुभानी,6,7
4896,jayenge,जायेंगे,7,7
4897,khaenge,खाएँगे,6,7
4898,mangane,माँगने,6,7
4899,gunjata,गूँजता,6,7
4900,dikhaen,दिखाएँ,6,7
4901,rakhana,रखना,4,7
4902,badhane,बढ़ने,4,7
4903,bharane,भरने,4,7
4904,ghataen,घटाएं,5,7
4905,asamani,आसमानी,6,7
4906,bangali,बंगाली,6,7
4907,bechara,बेचारा,6,7
4908,vidhata,विधाता,6,7
4909,kharabi,खराबी,5,7
4910,khazane,खज़ाने,5,7
4911,sharabi,शराबी,5,7
4912,bechain,बेचैन,5,7
4913,payenge,पायेंगे,7,7
4914,dekhana,देखना,5,7
4915,jhumati,झूमती,5,7
4916,sikhaya,सिखाया,6,7
4917,rahaten,रहतें,5,7
4918,mahaman,महमान,5,7
4919,bharosa,भरोसा,5,7
4920,dhalate,ढलते,4,7
4921,karungi,करूंगी,6,7
4922,hindola,हिंडोला,7,7
4923,hasarat,हसरत,4,7
4924,andhera,अँधेरा,6,7
4925,shikave,शिकवे,5,7
4926,ladiyan,लड़ियाँ,6,7
4927,lajavab,लाजवाब,6,7
4928,maratha,मराठा,5,7
4929,chalibe,चलिबे,5,7
4930,samadhi,समाधि,5,7
4931,diwaren,दीवरें,6,7
4932,bharpur,भर्पूर,6,7
4933,chalani,छलनी,4,7
4934,karenge,करेंगे,6,7
4935,mirachi,मिरछी,5,7
4936,daraegi,डराएगी,6,7
4937,menhadi,मेंहदी,6,7
4938,tabiyat,तबियत,5,7
4939,chahane,चाहने,5,7
4940,tairate,तैरते,5,7
4941,paesaqi,पाएसाक़ी,7,7
4942,hajamat,हजामत,5,7
4943,panjabi,पंजाबी,6,7
4944,tamacha,तमाचा,5,7
4945,bachana,बचना,4,7
4946,khiladi,खिलाड़ि,6,7
4947,patakha,पटाखा,5,7
4948,muskaye,मुस्काये,8,7
4949,bharate,भरते,4,7
4950,khelati,खेलती,5,7
4951,dhamaka,धमाका,5,7
4952,ganimat,ग़नीमत,5,7
4953,balakha,बलखा,4,7
4954,khazana,खज़ाना,5,7
4955,ghatati,घटती,4,7
4956,likhane,लिखने,5,7
4957,sunayen,सुनायें,7,7
4958,sulaghe,सुलघे,5,7
4959,badhati,बढ़ती,4,7
4960,bahalae,बहलाए,5,7
4961,churaye,चुराये,6,7
4962,asarani,असरानी,6,7
4963,nayanan,नयनन,4,7
4964,chahati,चाहती,5,7
4965,chunate,चुनते,5,7
4966,mahafil,महफ़िल,5,7
4967,gunjega,गूँजेगा,7,7
4968,ruthata,रूठता,5,7
4969,jhanake,झनके,4,7
4970,chupaya,छुपाया,6,7
4971,mangate,माँगते,6,7
4972,kasidon,कसीदों,6,7
4973,honthon,होंठों,6,7
4974,dukhaye,दुखाये,6,7
4975,sataiye,सताइये,6,7
4976,nindiya,निंदिया,7,7
4977,adhikar,अधिकार,6,7
4978,jhagade,झगड़े,4,7
4979,gurdabi,गुर्दाबी,8,7
4980,chodoge,छोड़ोगे,6,7
4981,milaiye,मिलाइये,7,7
4982,reshami,रेशमी,5,7
4983,churaen,चुराएं,6,7
4984,bichaen,बिछाएं,6,7
4985,faramao,फ़रमाओ,5,7
4986,chaloge,चलोगे,5,7
4987,khinche,खींचे,5,7
4988,mujhako,मुझको,5,7
4989,nishana,निशाना,6,7
4990,jalavon,जलवों,5,7
4991,likhana,लिखना,5,7
4992,isharon,इशारों,6,7
4993,hathile,हठीले,5,7
4994,ujiyala,उजियाला,7,7
4995,nashtar,नश्तर,5,7
4996,kachche,कच्चे,5,7
4997,umadata,उमड़ता,5,7
4998,bhigone,भिगोने,6,7
4999,umadane,उमड़ने,5,7
5000,umangon,उमंगों,6,7
5001,tufanon,तूफ़ानों,7,7
5002,chamaki,चमकी,4,7
5003,kayalon,ख़यालों,6,7
5004,tumhara,तुम्हारा,8,7
5005,milakar,मिलकर,5,7
5006,jhumaka,झुमका,5,7
5007,banakar,बनकर,4,7
5008,chitaki,छिटकी,5,7
5009,milenge,मिलेंगे,7,7
5010,mundari,मुंदरी,6,7
5011,chunari,चुनरी,5,7
5012,bemisal,बेमिसाल,7,7
5013,mehanat,मेहनत,5,7
5014,ubharon,उभारों,6,7
5015,uthaiye,उठाइये,6,7
5016,jagaiye,जगाइये,6,7
5017,sitaron,सितारों,7,7
5018,nadiyon,नदियों,6,7
5019,girakar,गिराकर,6,7
5020,nachche,नच्चे,5,7
5021,beraham,बेरहम,5,7
5022,julphan,जुल्फन,6,7
5023,apanayo,अपनायो,6,7
5024,razadar,राज़दार,6,7
5025,khadake,खड़के,4,7
5026,mixture,मिक्ष्तुरे,10,7
5027,mangana,माँगना,6,7
5028,jaliman,जालिमां,7,7
5029,bichchu,बिच्छू,6,7
5030,phadake,फड़के,4,7
5031,chaliya,छलिया,5,7
5032,daliyon,डालियों,7,7
5033,ujadata,उजड़ता,5,7
5034,chilies,चिल्लिएस,8,7
5035,charcha,चर्चा,5,7
5036,kabahun,कबहूँ,5,7
5037,sidharo,सिधारो,6,7
5038,churata,चुराता,6,7
5039,sainyan,सैंयाँ,6,7
5040,bisarai,बिसराई,6,7
5041,jhulega,झूलेगा,6,7
5042,dagamag,डगमग,4,7
5043,bhulegi,भूलेगी,6,7
5044,khovayo,खोवायो,6,7
5045,bhukhon,भूखों,5,7
5046,shauhar,शौहर,4,7
5047,ghatata,घटता,4,7
5048,sogavar,सोगवार,6,7
5049,jhagada,झगड़ा,4,7
5050,kareena,करीना,5,7
5051,rulakar,रुलाकर,6,7
5052,rashiya,राशिया,6,7
5053,bachhan,बच्चन,5,7
5054,amitabh,अमिताभ,6,7
5055,suvidha,सुविधा,6,7
5056,nishaan,निशान,5,7
5057,soohani,सूहानी,6,7
5058,chalake,छलके,4,7
5059,kanvara,कंवारा,6,7
5060,bhidate,भिड़ते,5,7
5061,bachcho,बच्चो,5,7
5062,sangram,संग्राम,7,7
5063,prelude,प्रेलुदे,8,7
5064,nachata,नचाता,5,7
5065,bagaban,बाग़बाँ,6,7
5066,harakha,हरख,3,7
5067,darapan,दरपन,4,7
5068,ruthake,रूठके,5,7
5069,laharae,लहराए,5,7
5070,niharun,निहारूँ,7,7
5071,sanvare,सांवरे,6,7
5072,ganvata,गँवाता,6,7
5073,madhuri,माधुरी,6,7
5074,anevali,आनेवाली,7,7
5075,sadamon,सदमों,5,7
5076,jagamen,जगमें,5,7
5077,anganon,आँगनों,6,7
5078,karodon,करोड़ों,6,7
5079,khidaki,खिड़की,5,7
5080,bhagate,भागते,5,7
5081,razadan,राज़दाँ,6,7
5082,dhalake,ढलके,4,7
5083,nikalen,निकलें,6,7
5084,behijab,बेहिजाब,7,7
5085,nazaron,नज़रों,5,7
5086,baharon,बहारों,6,7
5087,sasural,ससुराल,6,7
5088,mahatab,माहताअब,7,7
5089,tadapae,तड़पाए,5,7
5090,palakan,पलकन,4,7
5091,bedardi,बेदर्दी,7,7
5092,khanake,खनके,4,7
5093,kangana,कँगना,5,7
5094,angadai,अंगड़ाई,6,7
5095,nazanin,नाज़नीं,6,7
5096,thandak,ठंडक,4,7
5097,chupaun,छुपाऊँ,6,7
5098,maikane,मैख़ाने,6,7
5099,afasana,अफ़साना,6,7
5100,mundaya,मुँड़या,6,7
5101,inqilab,इन्क़िलाब,8,7
5102,barabad,बरबाद,5,7
5103,taranum,तरन्नुम,7,7
5104,nakhara,नखरा,4,7
5105,banjara,बंजारा,6,7
5106,tumhare,तुम्हारे,8,7
5107,sharmai,शर्माई,6,7
5108,farahad,फ़रहाद,5,7
5109,baraten,बारातें,7,7
5110,pahadon,पहाड़ों,6,7
5111,sinduri,सिंदूरी,7,7
5112,phiraki,फिरकी,5,7
5113,zarurat,ज़रूरत,5,7
5114,shugaha,शुगह,4,7
5115,imtihan,इम्तिहान,8,7
5116,dekhata,देखता,5,7
5117,tarange,तरंगे,5,7
5118,ikatara,इकतारा,6,7
5119,chalata,चलता,4,7
5120,abhiman,अभिमान,6,7
5121,musavir,मुसव्विर,8,7
5122,divanon,दीवानों,7,7
5123,phirata,फिरता,5,7
5124,tadabir,तदबीर,5,7
5125,saragam,सरगम,4,7
5126,qudarat,क़ुदरत,5,7
5127,nazoada,नाज़ओअदा,7,7
5128,valekum,वालेकुम,7,7
5129,sarovar,सरोवर,5,7
5130,hindole,हिंडोले,7,7
5131,rahungi,रहूँगी,6,7
5132,dushman,दुश्मन,6,7
5133,dikhata,दिखाता,6,7
5134,lubhati,लुभाती,6,7
5135,galiyon,गलियों,6,7
5136,sarerah,सरएराह,6,7
5137,jisamen,जिसमें,6,7
5138,khilana,खिलना,5,7
5139,dhalati,ढलती,4,7
5140,dhakana,ढकना,4,7
5141,tujhako,तुझको,5,7
5142,kashati,कशती,4,7
5143,atariya,अटरिया,6,7
5144,rahamat,रहमत,4,7
5145,pangada,पंगड़ा,5,7
5146,sajedil,साजएदिल,7,7
5147,avaragi,आवारगी,6,7
5148,khyalon,ख्यालों,7,7
5149,khilaun,खिलाऊँ,6,7
5150,garibon,ग़रीबों,6,7
5151,qayamat,क़यामत,5,7
5152,chupana,छुपाना,6,7
5153,jhulaya,झुलाया,6,7
5154,sajdhaj,सजधज,4,7
5155,kabutar,कबूतर,5,7
5156,khulane,खुलने,5,7
5157,kudarat,कुदरत,5,7
5158,barakha,बरखा,4,7
5159,sikhati,सिखाती,6,7
5160,zindagi,ज़िंदगी२,7,7
5161,dhundha,ढूंढा,5,7
5162,paravah,परवाह,5,7
5163,chukana,चुकाना,6,7
5164,thakana,थकना,4,7
5165,banungi,बनूंगी,6,7
5166,baharen,बहारें,6,7
5167,makaluq,मख़लूक़,5,7
5168,hukumat,हुकूमत,6,7
5169,bagawat,बग़ावत,5,7
5170,puhnchi,पुहँची,6,7
5171,mehafil,मेहफ़िल,6,7
5172,kamazor,कमज़ोर,5,7
5173,darungi,डारूँगी,7,7
5174,divaron,दीवारों,7,7
5175,suhagan,सुहागन,6,7
