,hi-en,hi,len-hi,len-hi-en
5141,shakuntala,शकुन्तला,8,10
5142,jameshabab,जामएशबाब,8,10
5143,chasmnumai,चस्मनुमाई,9,10
5144,safedosyah,सफ़ेदओस्याह,10,10
5145,paritranay,परित्राणाय,10,10
5146,sharmohaya,शर्मओहया,8,10
5147,jahantahan,जहाँतहाँ,8,10
5148,bhagavanon,भगवानों,7,10
5149,jhankarata,झंकारता,7,10
5150,pahachanun,पहचानूं,7,10
5151,pachataoge,पछताओगे,7,10
5152,tadatmanam,तदात्मानम,9,10
5153,waqtesiyah,वक़्तएसियह,9,10
5154,bimariedil,बीमारीएदिल,10,10
5155,kunemuhabat,ख़ूनएमुहब्बत,11,11
5156,hridayangam,हृदयंगम,7,11
5157,wasilaemarg,वसीलाएमर्ग,10,11
5158,ankhmicholi,आँखमिचोली,9,11
5159,jhilamilaye,झिलमिलाये,9,11
5160,madhurmilan,मधुरमिलन,8,11
5161,pahachanane,पहचानने,7,11
5162,runjhunjhun,रुनझुनझुन,9,11
5163,dashtenavar,दश्तएनवर,8,11
5164,bechainiyan,बेचैनियाँ,9,11
5165,pahachanata,पहचानता,7,11
5166,shabehijran,शबएहिज्राँ,10,11
5167,langotivala,लंगोटीवाला,10,11
5168,bhulibisari,भूलीबिसरी,9,11
5169,khulamkhula,खुल्लमखुल्ला,12,11
5170,parameshvar,परमेश्वर,8,11
5171,sujudeshauq,सुजूदएशौक़,9,11
5172,shishamahal,शीशमहल,6,11
5173,chaudahavin,चौदहवीं,7,11
5174,pachataenge,पछताएंगे,8,11
5175,gulogulazar,गुलओगुलज़ार,10,11
5176,dauharayega,दौहरायेगा,9,11
5177,anjameulfat,अंजामएउल्फ़त,11,11
5178,ahalechaman,अहलएचमन,7,11
5179,atakheliyan,अटखेलियाँ,9,11
5180,srijamyaham,सृजाम्यहम,9,11
5181,bhulanevale,भूलनेवाले,9,11
5182,parameshwar,परमेश्वर,8,11
5183,ahadejawani,अहदएजवानी,9,11
5184,nazaretufan,नज़रएतूफ़ां,9,11
5185,rununjhunun,रुनुनझुनुन,10,11
5186,shidatedard,शिद्दतएदर्द,11,11
5187,khunetamana,खूनएतमन्ना,10,11
5188,shamashanon,शमशानों,7,11
5189,nigahemehar,निगाहएमेहर,10,11
5190,janemuhabat,जानएमुहब्बत,11,11
5191,premhindole,प्रेमहिण्डोले,13,11
5192,hasanevalon,हसनेवालोँ,9,11
5193,sitamagaron,सितमगरों,8,11
5194,jachcharani,जच्चारानी,9,11
5195,nayaretaban,नय्यरएताबाँ,11,11
5196,dinomazahab,दीनओमज़हब,8,11
5197,nazadikiyan,नज़दीकियाँ,9,11
5198,diledagadar,दिलएदाग़दार,10,11
5199,svatantrata,स्वतंत्रता,10,11
5200,jashneshahi,जश्नएशाही,9,11
5201,pyarmohabat,प्यारमोहब्बत,12,11
5202,sambhalakar,सम्भलकर,7,11
5203,tadapayengi,तड़पायेंगी,9,11
5204,chalanamaya,छलनामय,6,11
5205,parachaiyan,परछाइयाँ,8,11
5206,tharatharae,थरथराए,6,11
5207,khamoshiyan,खामोशियाँ,9,11
5208,bhaktajanon,भक्तजनों,8,11
5209,begoroqafan,बेगोरओक़फ़न,9,11
5210,bhitarbhitar,भीतरभीतर,8,12
5211,kinarekinare,किनारेकिनारे,12,12
5212,zubaneyarman,ज़ुबानएयारमन,11,12
5213,chalakchalak,छलकछलक,6,12
5214,jalawapairai,जलवापैराई,9,12
5215,jhuthejhuthe,झूठेझूठे,8,12
5216,kharemuhaila,खारएमुहैला,10,12
5217,parvatparvat,पर्वतपर्वत,10,12
5218,kuluseaqidat,ख़ुलूसएअक़ीदत,11,12
5219,sharamayenge,शरमायेंगे,9,12
5220,pahalepahale,पहलेपहले,8,12
5221,baharechaman,बहारएचमन,8,12
5222,bandhubarati,बन्धुबराती,10,12
5223,shababerafta,शबाबएरफ़्ता,10,12
5224,khanekhilane,खानेखिलाने,10,12
5225,gathabandhan,गठबँधन,6,12
5226,sahamisahami,सहमीसहमी,8,12
5227,thandethande,ठंडेठंडे,8,12
5228,sidhisachchi,सीधीसच्ची,9,12
5229,maranamarana,मरनामरना,8,12
5230,thumakthumak,ठुम्मकठुम्मक,12,12
5231,lachaklachak,लचकलचक,6,12
5232,phadakphadak,फड़कफड़क,6,12
5233,chandramukhi,चन्द्रमुखी,10,12
5234,parachaniyon,परछाँइयों,9,12
5235,uthategirate,उठतेगिरते,9,12
5236,mushkilkusha,मुश्किलकुशा,11,12
5237,janakadulari,जनकदुलारी,9,12
5238,afasanaekais,अफ़सानएकैस,9,12
5239,bahakibahaki,बहकीबहकी,8,12
5240,dardemohabat,दर्दएमोहब्बत,12,12
5241,shabemahatab,शबएमाहताब,9,12
5242,phulakariyan,फुलकारियाँ,10,12
5243,yamayamayama,यम्मायम्मायम्मा,15,12
5244,dhadakdhadak,धड़कधड़क,6,12
5245,khvabebahara,ख्वाबएबहार,10,12
5246,rasmorivajon,रस्मओरिवाजों,12,12
5247,saharasahara,सहरासहरा,8,12
5248,mahakamahaka,महकामहका,8,12
5249,sarkaremadina,सर्कारएमदीना,12,13
5250,bhordupaharon,भोरदुपहरों,10,13
5251,mausameshabab,मौसमएशबाब,9,13
5252,ranginiebahar,रंगीनीएबहार,11,13
5253,vishvashalabh,विश्वशलभ,8,13
5254,glanirbhavati,ग्लानिर्भवति,12,13
5255,baithebithaye,बैठेबिठाये,10,13
5256,chamchamacham,छमछमाछम,7,13
5257,mausamekhizan,मौसमएखिज़ां,10,13
5258,sachchijhuthi,सच्चीझूठी,9,13
5259,ahistaashista,आहिस्ताआशिस्ता,14,13
5260,sachchisachchi,सच्चीसच्ची,10,14
5261,dilekanakharab,दिलएख़ानाखराब,12,14
5262,tauhinemuhabat,तौहीनएमुहब्बत,13,14
5263,paravaradigara,परवरदिगारा,10,14
5264,alamenapayadar,आलमएनापायदार,12,14
5265,sambhalsambhal,सम्भलसम्भल,10,14
5266,haliejadubayan,हालीएजादूबयाँ,13,14
5267,ghutatighutati,घुटतीघुटती,10,14
5268,khushansibiyan,खुशन्सीबियाँ,12,14
5269,rajkumaristanza,ऱज्कुमरितन्ज़,12,15
5270,sayaeishqebutan,सायाएइश्क़एबुताँ,15,15
5271,qisaeishqebutan,क़िस्साएइश्क़एबुताँ,17,15
5272,nigahemastesaqi,निगाहएमस्तएसाक़ी,15,15
5273,shiqastemuhabat,शिक़स्तएमुहब्बत,14,15
5274,rimajhimrimajhim,रिमझिमरिमझिम,12,16
5275,duniyaehusnoishq,दुनियाएहुस्नओइश्क़,17,16
5276,panaghatpanaghat,पनघटपनघट,8,16
5277,gulashangulashan,गुलशनगुलशन,10,16
5278,shaharonshaharon,शहरोंशहरों,10,16
5279,sansthapanarthay,संस्थापनार्थाय,14,16
5280,gulistanemuhabat,गुलिस्तानएमुहब्बत,17,16
5281,nakahatebadebahari,नकहतएबादएबहारी,14,18
5282,sarazaminehindustan,सरज़मीनएहिन्दुस्तान,18,19
5283,tararampampampampam,तरारमपमपमपमपम,13,19
5284,abhyuthanamadharmasya,अभ्युत्थानमधर्मस्य,18,21
